location_id,stop_name,stop_lon,stop_lat,total,greater_98,average_distance,pct_error
2336,"E Street 2900 Block",-122.33931,45.579227,1587,16,9.950710720226835,0.0101
2082,"St James & Cherry Rd",-122.639923,45.649769,795,8,19.224330823899408,0.0101
2315,"NE 3rd Ave & Crown Rd",-122.38961,45.588718,100,1,16.421296300000005,0.0100
6005,"SW 6th & Washington",-122.677856,45.520241,1703,17,31.521670485026437,0.0100
6052,"12100 N. Pavilion",-122.684669,45.612389,4409,44,24.851175384894507,0.0100
1308,"Mill Plain 14300 Block [eb]",-122.524162,45.617599,1504,15,33.2360394820479,0.0100
3051,"NE 78th St 3300 Block",-122.638298,45.678822,101,1,31.141220207920803,0.0099
1144,"Evergreen Blvd & Grove St",-122.637428,45.62611,606,6,19.964214539603947,0.0099
3304,"Grand & 9th St [sb]",-122.640732,45.627239,1511,15,20.32981165320978,0.0099
538,"Columbia & 31st St [nb]",-122.673531,45.643848,102,1,11.561424509803919,0.0098
3239,"NE 162nd Ave & 18th St [sb]",-122.506248,45.636059,1324,13,21.446105450151087,0.0098
3238,"NE 162nd Ave & 23rd St [sb]",-122.506248,45.639118,410,4,48.82416265609755,0.0098
1087,"Fourth Plain & 121st Ave [eb]",-122.548439,45.668228,821,8,13.810343231425094,0.0097
2316,"NE 3rd Ave 1800 Block",-122.387657,45.58857,104,1,19.824652269230764,0.0096
3107,"NE 138th Ave & 28th St",-122.530609,45.644039,1045,10,18.76806413301434,0.0096
1281,"SE 164th Ave 2100 Block",-122.504135,45.605885,2520,24,17.948193694444477,0.0095
2277,"Fourth Plain & 135th Ave",-122.534653,45.671711,105,1,24.50509212380953,0.0095
102,"Evergreen Park & Ride",-122.531487,45.6343,641,6,34.57178982215286,0.0094
1193,"Mill Plain & Z St [eb]",-122.64418,45.628231,1376,13,19.73840636700582,0.0094
589,"McLoughlin Blvd & Grand [eb]",-122.64138,45.63245,212,2,12.628238292452837,0.0094
1176,"Main St & 24th St",-122.346519,45.578499,318,3,23.34910213836478,0.0094
2997,"NE 78th St 5600 Block",-122.613953,45.67873,320,3,16.724858737499986,0.0094
3487,"NE 152nd Ave & 91st St",-122.516434,45.688671,430,4,24.51264661627907,0.0093
977,"St Johns & 32nd St [nb]",-122.644814,45.6441,1202,11,14.856387127287883,0.0092
903,"NE 76th St & 97th Ave [wb]",-122.573013,45.677792,109,1,26.85383994495413,0.0092
680,"Fourth Plain & Z St",-122.644112,45.638138,220,2,19.672076095454543,0.0091
6061,"Fourth Plain & Washington St [eb]",-122.672501,45.640133,1969,18,21.737413248349434,0.0091
2279,"Fourth Plain 14000 Block",-122.528374,45.67263,111,1,16.389948234234232,0.0090
3070,"SW 20th Ave & 6th St [sb]",-122.558357,45.776974,442,4,35.91645924886879,0.0090
3106,"NE 39th St & 141st Ave",-122.528671,45.650246,449,4,15.85110479732741,0.0089
1139,"Evergreen Blvd 4700 Block [wb]",-122.62336,45.622082,226,2,16.000067296460166,0.0088
4111,"Fourth Plain 12300 Block [wb]",-122.546608,45.668941,227,2,41.5735660969163,0.0088
1141,"Evergreen Blvd 4100 Block",-122.62574,45.622978,114,1,31.888097535087738,0.0088
676,"Fourth Plain & F St [eb]",-122.665863,45.640072,342,3,17.52281887426899,0.0088
1339,"Hwy 99 9400 Block",-122.657837,45.690681,3437,30,19.087751885365154,0.0087
321,"Fourth Plain & St Johns [eb]",-122.653908,45.639145,687,6,38.6676906084425,0.0087
1086,"Fourth Plain & Vancouver Pl",-122.555794,45.666412,344,3,17.326883049418612,0.0087
2673,"Evergreen Blvd 400 Block [wb]",-122.667999,45.628761,1032,9,17.770960051356578,0.0087
679,"Fourth Plain & Ft Vancouver Wy [eb]",-122.647163,45.638378,1514,13,16.49182937186264,0.0086
301,"NE 136th Ave & 9th St [sb]",-122.534767,45.628139,1629,14,27.310271305095092,0.0086
1019,"St Johns & 65th St",-122.636711,45.669621,116,1,18.472097258620682,0.0086
3361,"Mill Plain & Lieser Rd [wb]",-122.58461,45.62328,3780,32,20.070868267989333,0.0085
2662,"E 33rd St & Q St [eb]",-122.654465,45.645016,118,1,34.64029645762712,0.0085
310,"Village Loop & Fernwood [nb]",-122.509132,45.60181,117,1,31.949469991452986,0.0085
2861,"NE 76th St 11100 Block [wb]",-122.559731,45.677818,119,1,16.546923563025203,0.0084
1249,"Mill Plain & Manzanita Wy [wb]",-122.625847,45.628639,357,3,38.49510348179273,0.0084
583,"McLoughlin & Ft Vancouver Wy [eb]",-122.657806,45.632931,479,4,11.217478903966597,0.0084
2161,"Gher Rd & Fourth Plain Blvd [sb]",-122.561256,45.664551,1674,14,22.912418122461155,0.0084
2324,"NE 3rd Ave 3500 Block",-122.368858,45.584148,847,7,12.767091338842974,0.0083
3034,"NE 99th St & 39th Ave [wb]",-122.63134,45.693241,240,2,18.351561074999992,0.0083
2990,"NE 99th St & 50th Ave [eb]",-122.621841,45.692814,360,3,17.24977775833333,0.0083
2149,"Mill Plain 15400 Block",-122.514053,45.616508,1198,10,21.507788181135236,0.0083
664,"McLoughlin & Ft Vancouver Wy [wb]",-122.657562,45.633011,601,5,18.114743129783673,0.0083
1214,"Mill Plain & 89th Ave",-122.580956,45.622581,1942,16,20.56488304119466,0.0082
6097,"NE 117th Ave & 65th Street [nb]",-122.552444,45.670418,608,5,19.693372126644753,0.0082
6050,"Scotton Way & 13th St [eb]",-122.551758,45.769741,1226,10,24.77944122512237,0.0082
820,"NE 117th Ave & Caples Rd [nb]",-122.552002,45.730549,618,5,17.81160619417477,0.0081
3011,"NW 139th St & 11th Ave",-122.683128,45.721798,372,3,14.006654456989251,0.0081
1279,"McGillivray & Briarwood Dr [eb]",-122.513023,45.605148,124,1,28.682076137096786,0.0081
6063,"Grand & McLoughlin [sb]",-122.640892,45.632668,492,4,16.992457142276425,0.0081
1031,"Ft Vancouver Wy & 25th St",-122.647858,45.638931,1761,14,30.726558519591155,0.0080
1089,"Fourth Plain & 127th Ave",-122.541748,45.669922,251,2,15.584660386454177,0.0080
1135,"Andresen & Kansas St",-122.601738,45.627632,1511,12,38.61561810258109,0.0079
2981,"NW 21st Ave & 99th St",-122.69278,45.69339,382,3,22.52226955235601,0.0079
992,"St Johns 8200 Block",-122.625511,45.682163,253,2,15.965303944664035,0.0079
3102,"NE 39th St & 162nd Ave",-122.506851,45.650398,1013,8,20.520354449160916,0.0079
1118,"Andresen & Evergreen Blvd [nb]",-122.603767,45.614769,255,2,20.07099109803922,0.0078
2327,"E St & 9th St",-122.361893,45.581291,129,1,35.21626581395349,0.0078
1064,"NE 28th St at Cascadia Technical Academy",-122.548218,45.642929,1162,9,16.332009015490524,0.0077
1215,"Mill Plain & 92nd Ave [eb]",-122.578018,45.621937,1045,8,21.911609788516806,0.0077
4179,"Tenney Rd at Fred Meyer",-122.664497,45.720169,391,3,9.46926864194373,0.0077
835,"W Main & 3rd Ave [wb]",-122.540077,45.780918,1037,8,15.23313054869815,0.0077
851,"NE 117th Ave & 87th St [sb]",-122.552689,45.685349,262,2,10.664617312977096,0.0076
1132,"Andresen & Fourth Plain [sb]",-122.600861,45.64378,1586,12,29.66754985435056,0.0076
1217,"Mill Plain & 102nd Ave [eb]",-122.567497,45.620899,1840,14,26.68943516956527,0.0076
1080,"NE 18th St 4000 Block",-122.62635,45.6348,670,5,20.83105544925374,0.0075
1108,"Evergreen Blvd & S St",-122.652496,45.625889,265,2,13.491785709433952,0.0075
2688,"Van Mall Dr 7500 Block [wb]",-122.596268,45.657688,666,5,33.92833565615614,0.0075
1026,"St James 4300 Block",-122.637779,45.652851,666,5,13.264070836336332,0.0075
1147,"Evergreen Blvd & V St [wb]",-122.648453,45.625851,271,2,13.727756793357928,0.0074
2962,"NW 99th St & 16th Ave",-122.688499,45.692902,136,1,19.58243730882353,0.0074
1063,"NE 28th St & 124th Ave",-122.545372,45.642933,812,6,14.750532615763516,0.0074
633,"Broadway & 13th St fs [nb]",-122.670456,45.631329,8861,65,16.093246696535353,0.0073
980,"St Johns 4200 Block",-122.636353,45.652538,687,5,24.814436059679785,0.0073
630,"Broadway & 28th St",-122.670219,45.641296,1787,13,44.49337684331285,0.0073
1332,"Hwy 99 7000 Block",-122.66291,45.673401,2064,15,24.919488982073627,0.0073
906,"Covington Rd & 101st Ave [sb]",-122.57106,45.673759,273,2,21.298617989010992,0.0073
6021,"Mill Plain & 18000 Block [wb]",-122.487541,45.615501,548,4,43.039128711678806,0.0073
1611,"Jantzen Beach Main Stop",-122.68116,45.611099,1945,14,20.315085212339365,0.0072
1119,"Andresen & MacArthur Blvd [nb]",-122.602074,45.621117,838,6,38.59886638902151,0.0072
1311,"Mill Plain & Olympia Dr",-122.526917,45.618114,1116,8,27.5664081200717,0.0072
2735,"NE 78th St & 25th Ave",-122.646729,45.67878,552,4,23.127952365942036,0.0072
3285,"Kauffman & Fourth Plain [sb]",-122.681023,45.640617,837,6,21.665925890083617,0.0072
3300,"W 33rd St & Main [eb]",-122.669228,45.645409,415,3,26.85793255421688,0.0072
4123,"NE 102nd Ave & 63rd St [sb]",-122.568649,45.667439,559,4,50.12294001073343,0.0072
1329,"Hwy 99 & Ross St [nb]",-122.664932,45.662369,711,5,22.070385382559774,0.0070
3093,"NE 39th St & 159th Ave",-122.508781,45.65028,572,4,18.79747334440558,0.0070
3187,"3515 SW US Veterans Rd",-122.686493,45.497009,729,5,25.58288924691358,0.0069
3002,"Bliss Rd & 21st Ave",-122.693619,45.7239,148,1,17.548413608108113,0.0068
2677,"Andresen & 40th St",-122.601822,45.651081,1319,9,32.142351335102404,0.0068
4153,"NE 94th St & Hazel Dell Ave",-122.668655,45.689621,1024,7,55.31973266406259,0.0068
1230,"Mill Plain 9900 Block",-122.57106,45.621078,584,4,32.72492787671232,0.0068
3071,"SW 20th Ave & 6th St [nb]",-122.558182,45.776943,442,3,18.28071936877826,0.0068
3373,"E St 1100 Block",-122.359421,45.581379,293,2,17.01224900341297,0.0068
6120,"NE 99th St & Highway 99 [eb]",-122.655609,45.693001,1197,8,16.310858967418575,0.0067
2319,"NE 3rd Ave 2700 Block",-122.378815,45.588413,150,1,36.20703168,0.0067
3702,"NE 139th St at Legacy Hospital",-122.649544,45.721821,1058,7,38.44796511153118,0.0066
682,"Fourth Plain & Norris [eb]",-122.637886,45.63763,304,2,18.100192075657898,0.0066
3026,"Hazel Dell Ave & 84th St",-122.66951,45.683819,1083,7,19.979619975992613,0.0065
6108,"Fourth Plain & 147th Ave",-122.522751,45.67239,920,6,43.40409162282617,0.0065
3033,"NE 78th St & 66th Ave",-122.605453,45.678783,307,2,20.666458039087946,0.0065
318,"NE 136th Ave & 9th St [nb]",-122.534538,45.628654,1848,12,9.493111477813853,0.0065
6092,"SE 192nd Avenue & 20th Street [nb]",-122.475609,45.607555,459,3,42.206904193899796,0.0065
6084,"SE 34th St & Hiddenbrook [wb]",-122.483643,45.596733,312,2,20.688399948717954,0.0064
6049,"Scotton Way & 13th St [wb]",-122.549721,45.76992,1242,8,16.00999982850246,0.0064
1043,"Burton & Bridge Creek Ave",-122.587593,45.639881,1094,7,17.02287543784278,0.0064
3171,"NE Wheeler & Multnomah",-122.665939,45.531364,314,2,24.089543095541394,0.0064
4176,"NW 119th St & 33rd Ave [wb]",-122.705147,45.70726,158,1,19.42037879746835,0.0063
1316,"SE 164th Ave 3200 Block",-122.503677,45.598961,1107,7,23.09243128274618,0.0063
1200,"Mill Plain & Devine [eb]",-122.613251,45.628731,1919,12,45.439139962480446,0.0063
702,"Van Mall Dr & 94th Ave [eb]",-122.576981,45.658108,1788,11,14.708612738814294,0.0062
1314,"SE 164th Ave & McGillivray [nb]",-122.503586,45.603245,1451,9,32.457092864231576,0.0062
2745,"NE 99th St at Gaiser Middle School [wb]",-122.638847,45.693253,650,4,15.553677101538469,0.0062
2125,"NW 6th Ave 400 Block [wb]",-122.413033,45.585072,648,4,14.78916031944446,0.0062
650,"E 18th St 3200 Block",-122.636742,45.634808,645,4,21.494012420155038,0.0062
6055,"Kauffman & 36th St [sb]",-122.680893,45.648205,1322,8,19.66875808093796,0.0061
6069,"Franklin & 13th St",-122.677116,45.631332,495,3,23.27355045050503,0.0061
1077,"NE 18th St & Devine",-122.614349,45.635269,990,6,19.43349056161619,0.0061
3185,"SW US Veterans Rd & Bldg #16",-122.682243,45.496521,657,4,22.266907649923898,0.0061
908,"Covington Rd & 76th St [nb]",-122.575439,45.677158,1144,7,17.67084342832173,0.0061
2661,"E 33rd St & O St [eb]",-122.656036,45.645039,168,1,24.453149380952386,0.0060
3234,"NE 162nd Ave & 23rd St [nb]",-122.505997,45.639851,500,3,30.814456856000028,0.0060
963,"NW 6th Ave & Ivy [wb]",-122.420769,45.583549,664,4,16.452407234939763,0.0060
2334,"E St & 24th  St",-122.347023,45.580463,499,3,59.01825854909822,0.0060
2156,"SE 164th Ave & 12th St",-122.504372,45.611679,2683,16,19.331097446515074,0.0060
1098,"NE 76th St 13300 Block",-122.535561,45.677551,335,2,16.210870417910467,0.0060
2648,"Ft Vancouver Wy & Mill Plain [nb]",-122.661987,45.630154,665,4,18.31016226165413,0.0060
6154,"Broadway & 12th St fs",-122.670433,45.630543,7616,45,14.138370170955882,0.0059
1076,"NE 18th St & 65th Ave [wb]",-122.605598,45.63649,1179,7,9.93224482612383,0.0059
3072,"SW 20th Ave & 2nd St",-122.55838,45.779716,1196,7,16.12124656688965,0.0059
935,"NE 112th Ave & 51st St [nb]",-122.557838,45.658157,2251,13,20.670285033318557,0.0058
1092,"Fourth Plain & 140th Ave",-122.527397,45.672428,347,2,19.47507656772334,0.0058
2687,"Van Mall Dr & Thurston Wy",-122.590729,45.65831,1217,7,16.737505817584207,0.0058
2705,"Hazel Dell Ave at Target",-122.669189,45.686642,514,3,25.311403379377417,0.0058
1103,"Fourth Plain & 105th Ave",-122.564934,45.66362,1027,6,17.885741260954262,0.0058
3005,"NW 139th St & 10th Ct",-122.680023,45.721642,174,1,18.7423548275862,0.0057
1242,"Mill Plain & Morrison Ave",-122.595718,45.62558,1220,7,23.188254711475444,0.0057
818,"NE 117th Ave 11600 Block [nb]",-122.55262,45.70599,1414,8,35.09333750777937,0.0057
3175,"NE Multnomah & 9th [wb]",-122.657158,45.531559,175,1,19.802343760000007,0.0057
2982,"NW 99th St & 18th Ave",-122.690353,45.692791,174,1,16.667422672413785,0.0057
3343,"NE 99th St & 122nd Ave",-122.547287,45.693501,177,1,19.176848259887002,0.0056
1082,"Fourth Plain 10400 Block",-122.565742,45.663059,896,5,16.77814411830356,0.0056
1349,"Hwy 99 & 86th St",-122.661041,45.684738,2157,12,18.871127269819233,0.0056
4145,"Hwy 99 & 129th St [nb]",-122.65136,45.714962,1240,7,21.79519647177418,0.0056
1203,"Mill Plain & Andresen [eb]",-122.600121,45.626423,3186,18,23.467337400816046,0.0056
3235,"NE 162nd Ave & 28th St [nb]",-122.505981,45.643341,714,4,17.76042895938376,0.0056
2333,"E St 2200 Block",-122.349373,45.580887,177,1,13.04573255367231,0.0056
2411,"NW 119th St & 31st Ave",-122.702766,45.707291,179,1,19.552631379888265,0.0056
1091,"Fourth Plain & 137th Ave [eb]",-122.531242,45.672421,531,3,14.914688303201498,0.0056
2350,"Main St 3000 Block",-122.33873,45.577641,1240,7,24.777654737903198,0.0056
2225,"Hwy 99 6300 Block",-122.664078,45.668621,1261,7,36.93535724583665,0.0056
1047,"Burton 7700 Block [eb]",-122.593452,45.640301,723,4,16.32191287828491,0.0055
665,"McLoughlin at Marshall Center",-122.660179,45.633831,1083,6,11.356881920590975,0.0055
937,"NE 112th Ave & 46th St [sb]",-122.558083,45.654121,368,2,14.260350320652169,0.0054
2323,"NE 3rd Ave at LaCamas Center",-122.370239,45.585369,921,5,17.471550935939163,0.0054
6039,"Rasmussen & Clark Ave",-122.52977,45.77541,560,3,16.950468516071414,0.0054
3465,"NW 9th Ave & 87th St [nb]",-122.679581,45.685619,185,1,33.680768616216234,0.0054
2911,"Mill Plain & 190th Ave [eb]",-122.47908,45.616669,1655,9,21.829771352265798,0.0054
6080,"SE 192nd Ave & 15th Street [sb]",-122.476013,45.609482,370,2,21.567837678378385,0.0054
2957,"Andresen & 70th St [nb]",-122.603127,45.673389,185,1,24.724684675675668,0.0054
3254,"Hwy 99 & NE 104th St",-122.654587,45.696602,370,2,25.00103450270269,0.0054
2237,"NE 28th St & 138th Ave",-122.532013,45.642994,2404,13,15.602673311980094,0.0054
612,"E 33rd St & L St [wb]",-122.659943,45.645081,188,1,22.04310168617021,0.0053
1044,"Burton & 92nd Ave [eb]",-122.577957,45.639599,377,2,34.67218723872678,0.0053
2114,"Mill Plain & Garrison Rd [eb]",-122.591087,45.624344,3041,16,19.228798716211802,0.0053
2242,"NE 25th St & Andresen",-122.599419,45.640709,1322,7,24.47773066490165,0.0053
2703,"Hazel Dell Ave 8500 Block",-122.669319,45.683914,751,4,24.130705523302264,0.0053
644,"Grand & 29th St [sb]",-122.641708,45.642242,190,1,29.708235942105247,0.0053
973,"Ft Vancouver Wy at Gaiser Hall [nb]",-122.651939,45.636662,1717,9,15.560600278392556,0.0052
2883,"Fourth Plain & 121st Ave [wb]",-122.549622,45.66811,772,4,28.67870524481866,0.0052
3172,"NE Multnomah & 3rd [eb]",-122.662819,45.531017,192,1,29.851568552083332,0.0052
1030,"Ft Vancouver Wy & St Johns",-122.647797,45.64114,763,4,17.66875855176936,0.0052
1342,"Hwy 99 10600 Block",-122.653641,45.69833,388,2,27.127628685567025,0.0052
4110,"Fourth Plain & 131st Ave [wb]",-122.538307,45.670979,381,2,28.78885253280839,0.0052
2994,"NE 78th St & 30th Ave",-122.639778,45.678669,383,2,17.70713682767625,0.0052
3374,"E St & 9th St",-122.362244,45.581451,192,1,17.508231093750002,0.0052
6058,"Fourth Plain & Esther",-122.675468,45.640263,191,1,17.761478277486916,0.0052
1122,"Andresen at LH Church",-122.600616,45.64135,767,4,16.95461216688396,0.0052
3485,"SE 164th Ave & 6th St [sb]",-122.504494,45.61742,1167,6,23.173590359040265,0.0051
2104,"Ft Vancouver Wy at O'Connell Sports Center [sb]",-122.65583,45.634762,985,5,14.352119125888322,0.0051
783,"NW 9th Ave & 99th St",-122.679543,45.692169,396,2,16.644451888888888,0.0051
2702,"Hazel Dell Ave & 82nd St [nb]",-122.669136,45.681221,1365,7,27.194144786813236,0.0051
901,"NE 76th St & 101st Ave [wb]",-122.569794,45.677792,196,1,16.001874484693875,0.0051
1229,"Mill Plain & 104th Ave",-122.563873,45.621025,4933,25,43.25702881289293,0.0051
2070,"Andresen & Mill Plain [nb]",-122.601593,45.626499,1365,7,21.97213181758239,0.0051
2988,"NE 78th St & 13th Ave",-122.658737,45.678509,988,5,16.147388642712553,0.0051
535,"Columbia St & 24th St [nb]",-122.673592,45.639118,195,1,25.598867333333335,0.0051
293,"Burton & 98th Ave [eb]",-122.571655,45.640198,1001,5,28.61739588711289,0.0050
551,"Lincoln & 53rd St [nb]",-122.682426,45.661308,397,2,26.905473088161212,0.0050
3293,"Kauffman & Mill Plain",-122.68103,45.632462,995,5,29.85508874673362,0.0050
4183,"Lincoln & 53rd St [sb]",-122.682549,45.66095,399,2,21.50809858646617,0.0050
2947,"Andresen & 70th St [sb]",-122.603371,45.673351,199,1,14.751181075376879,0.0050
6011,"W Main St & 15th Ave [wb]",-122.553398,45.780796,398,2,22.401500982412067,0.0050
2946,"Andresen & 78th St",-122.602341,45.67852,603,3,14.234180533996696,0.0050
804,"Main & 36th St [sb]",-122.668221,45.647877,2801,14,21.110764036772593,0.0050
1088,"Fourth Plain & 123rd Ave",-122.54599,45.668869,200,1,17.655387490000006,0.0050
2270,"NE 76th St & 120th Ave",-122.550308,45.677807,606,3,31.28443406930693,0.0050
1612,"N Hayden Isl Dr & N Tomahawk Isl Dr",-122.677292,45.61137,1020,5,21.29766331470585,0.0049
1097,"NE 76th St & 137th Ave",-122.53228,45.677521,612,3,19.50992733986928,0.0049
1205,"Mill Plain & Morrison Wy",-122.595055,45.625259,1851,9,37.42984148892487,0.0049
3283,"Kauffman 3100 Block",-122.680969,45.644379,1025,5,18.063980282926842,0.0049
575,"Columbia & 24th St [sb]",-122.673706,45.638924,206,1,16.962218145631063,0.0049
3376,"NE 3rd Ave & Weir",-122.369057,45.584572,1231,6,16.410553757920425,0.0049
3352,"NE 152nd Ave & 80th St",-122.516411,45.680771,203,1,22.920256660098516,0.0049
1090,"Fourth Plain & 131st Ave [eb]",-122.537666,45.670921,412,2,23.157676082524286,0.0049
326,"NE 138th Ave & 18th St [nb]",-122.530945,45.634018,1040,5,14.822359501923064,0.0048
1024,"St James 4600 Block",-122.637321,45.655151,1469,7,14.53492147038803,0.0048
2045,"Mill Plain & 102nd Ave [wb]",-122.567596,45.62101,1457,7,45.19097342072752,0.0048
1194,"Mill Plain & Grand [eb]",-122.640022,45.628265,4410,21,50.424071791836866,0.0048
1070,"Burton & 92nd Ave [wb]",-122.577827,45.639664,420,2,29.319928192857137,0.0048
329,"NE 138th Ave & 22nd St",-122.530563,45.639088,1471,7,14.821599550645832,0.0048
812,"NE 117th Ave & Padden Parkway [nb]",-122.552399,45.68322,209,1,13.98842724401914,0.0048
6013,"Jantzen Beach Main Stop",-122.68116,45.611099,4771,23,12.727427297002764,0.0048
609,"E 33rd St & S St [wb]",-122.651291,45.645054,418,2,39.90701935167464,0.0048
2241,"Burton & 83rd Ave",-122.589218,45.640148,415,2,17.27289999759036,0.0048
5006,"SW 5th & Columbia",-122.680115,45.514294,1655,8,22.364038780664657,0.0048
3015,"NW 36th Ave & 131st St",-122.70813,45.71542,211,1,15.927669104265402,0.0047
6001,"SW 6th & Market",-122.681808,45.512943,2134,10,49.448907288191194,0.0047
2919,"Mill Plain & 172nd Ave [eb]",-122.494667,45.616859,1284,6,16.806078063862937,0.0047
740,"Hazel Dell Ave & 76th St [nb]",-122.66864,45.676849,849,4,17.992206583038854,0.0047
805,"Main St 3400 Block [sb]",-122.668709,45.646091,4237,20,24.37605114019346,0.0047
978,"St Johns & Petticoat Ln",-122.640297,45.648479,430,2,23.845214372093032,0.0047
6057,"Fourth Plain & Washington [wb]",-122.672607,45.640251,1942,9,18.876310642636483,0.0046
617,"Main St & 30th St",-122.670135,45.642941,1076,5,14.63497930297398,0.0046
2865,"Van Mall Dr & 77th Ave",-122.593872,45.657711,433,2,14.879655685912253,0.0046
3276,"Grand 700 Block",-122.640549,45.626629,443,2,14.94445540180587,0.0045
803,"Main & 39th St",-122.667824,45.64941,1984,9,14.583589976310485,0.0045
3372,"E St & 15th St",-122.355858,45.581249,668,3,14.005267893712565,0.0045
1305,"Ft Vancouver Wy 1200 Block",-122.66246,45.63007,1119,5,18.88625457551389,0.0045
1168,"NE 3rd Ave & Joy St [eb]",-122.397652,45.58823,220,1,16.39706323636364,0.0045
322,"Ward Rd & 76th St",-122.518837,45.67701,223,1,13.29305070403587,0.0045
2053,"Andresen & Mill Plain [sb]",-122.60186,45.625919,2221,10,15.841096345790193,0.0045
6110,"NE 162nd Ave & Fourth Plain",-122.505859,45.672722,882,4,22.772324511337885,0.0045
3092,"NE 39th St & 157th Ave",-122.512009,45.650219,668,3,35.50885726796408,0.0045
6174,"NE Ward Rd. & NE 162nd Ave.",-122.507118,45.684544,1367,6,17.266881926115552,0.0044
1015,"St Johns & 78th St [sb]",-122.625809,45.67815,1359,6,20.275918058866832,0.0044
2680,"Van Mall Dr & Loowit Loop",-122.591278,45.658146,1129,5,17.555425021257754,0.0044
3060,"Andresen & 18th St [sb]",-122.600258,45.637016,457,2,29.395921363238493,0.0044
4109,"Fourth Plain & 137th Ave [wb]",-122.532707,45.672352,452,2,17.813154535398237,0.0044
3221,"NE 117th Ave & 87th St [nb]",-122.552399,45.685329,457,2,22.4087708555799,0.0044
1178,"C St & Pendleton",-122.354111,45.5793,1127,5,21.099817951197885,0.0044
2367,"Mill Plain & Hearthwood [eb]",-122.522079,45.617378,2304,10,17.278837373697925,0.0043
2927,"NW 78th St & 10th Ave [eb]",-122.680801,45.6786,232,1,20.409945051724137,0.0043
6064,"Grand & 20th Street",-122.641777,45.636311,1638,7,14.373936789987795,0.0043
1102,"Fourth Plain 10700 Block [wb]",-122.562759,45.664459,2348,10,16.144458659710374,0.0043
311,"Village Loop & McGillivray [nb]",-122.508415,45.603504,1153,5,13.771716223764093,0.0043
2117,"Mill Plain & Ogden Ave [wb]",-122.619179,45.628735,928,4,28.69272241056034,0.0043
782,"NE 9th Ave & 101st St",-122.66304,45.695358,236,1,27.84431303813561,0.0042
2709,"Lakeshore Dr & Bernie",-122.690804,45.673531,240,1,57.470982562500005,0.0042
1085,"Fourth Plain & 112th Ave [eb]",-122.558327,45.665798,479,2,19.518982292275563,0.0042
3316,"NE 28th St & 114th Ave [eb]",-122.556503,45.642696,3620,15,11.890578490331478,0.0041
2278,"Fourth Plain & 103rd Ave",-122.5672,45.662579,1450,6,16.523051744827587,0.0041
211,"W Main St & 20th Ave [eb]",-122.557617,45.780529,1220,5,19.205042318852463,0.0041
4108,"Ward Rd & Fourth Plain",-122.521156,45.67305,490,2,30.011034802040832,0.0041
981,"St Johns & 45th St",-122.635941,45.6549,1209,5,24.94456292307691,0.0041
3006,"NW 139th St & 2nd Ave [eb]",-122.671623,45.721699,241,1,17.44101582987551,0.0041
1254,"Mill Plain & V St [wb]",-122.648148,45.628326,1265,5,27.241419404743077,0.0040
2108,"Mill Plain & 126th Ave [eb]",-122.541603,45.619469,2228,9,29.54591272217233,0.0040
2106,"Mill Plain & 98th Ave",-122.57209,45.62096,1980,8,32.4916258106061,0.0040
1202,"Mill Plain 6600 Block",-122.604179,45.627209,4224,17,22.743704663589007,0.0040
1225,"Mill Plain & 131st Ave [wb]",-122.538597,45.61937,2725,11,29.861730685871528,0.0040
6123,"NE 20th Ave & 144th St",-122.651474,45.725224,1511,6,16.77981105691593,0.0040
2942,"Andresen & Van Mall Dr [nb]",-122.60199,45.65797,247,1,34.07324199595139,0.0040
3178,"NE 13th Ave & Holladay",-122.652603,45.530281,249,1,26.981827052208843,0.0040
588,"McLoughlin & Z St [eb]",-122.644081,45.632439,257,1,19.075466474708154,0.0039
2951,"Van Mall Dr & 72nd Ave [eb]",-122.599731,45.657619,2812,11,21.45616751635852,0.0039
1375,"W Main & 13th Ave [wb]",-122.551392,45.7808,513,2,23.700652103313853,0.0039
3029,"NE 78th St & Andresen",-122.603241,45.678909,761,3,26.4130557910644,0.0039
2056,"Evergreen Blvd 3400 Block",-122.634048,45.625191,257,1,26.201798863813234,0.0039
849,"NE 117th Ave & 99th St [sb]",-122.552948,45.6931,1030,4,17.01622338446602,0.0039
6161,"Grand Boulevard [eb]",-122.641403,45.637901,9815,38,58.827133246662854,0.0039
3307,"NE 112th Ave & 28th St [nb]",-122.5578,45.643333,1273,5,20.40813618931653,0.0039
829,"E Main St & Parkway [eb]",-122.536751,45.780819,769,3,20.291046016905057,0.0039
1350,"Hwy 99 & 82nd St",-122.661568,45.68211,771,3,18.976787911802866,0.0039
627,"Broadway & 22nd St",-122.670326,45.637535,2919,11,29.29126380267216,0.0038
6177,"NE 114th Ave. & Fourth Plain [nb]",-122.556435,45.667015,526,2,33.32806497908746,0.0038
1222,"Mill Plain & 123rd Ave",-122.545937,45.619942,1839,7,28.889181553017906,0.0038
725,"Fourth Plain & T St [wb]",-122.6511,45.638802,787,3,19.079881278271934,0.0038
1347,"Hwy 99 at WINCO",-122.657692,45.691399,3933,15,16.562461948639722,0.0038
6111,"NE 162nd Ave & 73rd St",-122.505692,45.676029,787,3,26.05093011054636,0.0038
1038,"E 18th St 4600 Block [eb]",-122.621147,45.634777,1040,4,21.524217389423118,0.0038
2179,"NE 112th Ave & 49th St",-122.558121,45.65691,1842,7,17.215014743213878,0.0038
