location_id,stop_name,stop_lon,stop_lat,total,greater_98,average_distance,pct_error
799,"Hazel Dell Ave 5200 block [sb]",-122.667442,45.659981,2868,1438,105.57849795606693,0.5014
2708,"Bernie Dr 6400 Block",-122.684883,45.66935,1217,610,102.67377964585054,0.5012
560,"Lincoln & 59th St [sb]",-122.68251,45.66534,1220,609,105.271519014754,0.4992
3237,"NE 162nd Ave & 28th St [sb]",-122.506119,45.643299,3064,1529,105.46497672193203,0.4990
682,"Fourth Plain & Norris [eb]",-122.637886,45.63763,1251,623,102.5043504412468,0.4980
2743,"NE 99th St & 25th Ave",-122.645912,45.693039,2589,1288,109.4245120529163,0.4975
848,"NE 117th Ave & 107th St [sb]",-122.55291,45.699539,2589,1269,111.29309879606026,0.4902
816,"NE 117th Ave & 107th St [nb]",-122.55262,45.69976,2586,1266,108.73596436078883,0.4896
2137,"Mill Plain & 160th Ave",-122.50898,45.616005,6748,3300,121.63706912729697,0.4890
2736,"NE 78th St & 19th Ct",-122.652771,45.678711,1621,791,113.00115747871692,0.4880
6173,"NE 99th St & 32nd Ave [eb]",-122.637794,45.693161,2581,1257,107.51361772839968,0.4870
1281,"SE 164th Ave 2100 Block",-122.504135,45.605885,7026,3402,111.14332329006528,0.4842
2242,"NE 25th St & Andresen",-122.599419,45.640709,2924,1415,113.23604269357075,0.4839
3375,"E St 700 Block",-122.366364,45.582321,2676,1288,103.88130132473849,0.4813
2331,"E St & Washougal River Rd",-122.354607,45.581131,2681,1289,101.11250116672872,0.4808
6050,"Scotton Way & 13th St [eb]",-122.551758,45.769741,2572,1234,110.59341405365485,0.4798
4122,"NE 102nd Ave & 63rd St [nb]",-122.568298,45.668201,2266,1083,100.22475847043253,0.4779
546,"Lincoln & 43rd St [nb]",-122.682449,45.653389,1215,580,99.53936698189294,0.4774
3312,"NE 9th Ave & 105th St",-122.6632,45.69664,1196,571,102.01552075167234,0.4774
990,"St Johns & 40th Ave",-122.62986,45.675468,2598,1238,103.58834962663597,0.4765
2710,"NW 78th St & Fruit Valley Rd [eb]",-122.691643,45.678421,1203,573,97.57833160847889,0.4763
721,"Fourth Plain & Norris [wb]",-122.638351,45.63784,1254,597,96.39603439473687,0.4761
543,"Columbia & 33rd St [sb]",-122.673637,45.645161,1259,595,94.94368629547257,0.4726
3022,"Hazel Dell Ave 7900 Block",-122.66922,45.680019,2901,1364,96.6260582471562,0.4702
6054,"NW 119th Street & 23rd Avenue",-122.695023,45.707218,1209,567,98.05576512489662,0.4690
782,"NE 9th Ave & 101st St",-122.66304,45.695358,1115,522,98.49934686816154,0.4682
3260,"Mill Plain & Franklin [wb]",-122.677803,45.632801,1390,649,100.42863039352507,0.4669
536,"Columbia & 27th St [nb]",-122.673569,45.640881,1256,586,97.97554773805726,0.4666
2709,"Lakeshore Dr & Bernie",-122.690804,45.673531,1213,564,105.10815063726301,0.4650
744,"NW 9th Ave & 78th St",-122.679703,45.679379,1220,567,92.22489695983606,0.4648
2725,"NE 99th St & 41st Ct",-122.628693,45.69326,2609,1212,102.70780765274061,0.4645
4184,"Lincoln & 49th St [sb]",-122.682564,45.658081,1217,565,103.91732452752665,0.4643
3035,"NE 99th St & 39th Ave [eb]",-122.630913,45.693138,2586,1193,101.9039179176334,0.4613
2079,"St Johns & 43rd Ave [nb]",-122.626663,45.676952,2598,1198,98.71520862240193,0.4611
3350,"NE 152nd Ave & 96th St",-122.516563,45.692619,2303,1062,95.62511899044719,0.4611
644,"Grand & 29th St [sb]",-122.641708,45.642242,1251,575,99.13357608952847,0.4596
2270,"NE 76th St & 120th Ave",-122.550308,45.677807,2272,1044,103.20077471214803,0.4595
308,"Village Loop & 162nd Ave",-122.506027,45.600159,2962,1359,97.61304425253199,0.4588
1316,"SE 164th Ave 3200 Block",-122.503677,45.598961,6514,2987,105.14453163893137,0.4586
1282,"McGillivray & Briarwood Dr [wb]",-122.513817,45.605419,2982,1367,98.66253443393693,0.4584
6095,"NE 117th Ave & 71st St [sb]",-122.552696,45.674305,2586,1180,101.39302902552215,0.4563
784,"NW 9th Ave & 94th St [sb]",-122.679581,45.68985,1205,547,101.01508335435697,0.4539
6087,"SE 34th Street & 172nd Avenue [eb]",-122.497185,45.596634,2799,1266,96.13183110610935,0.4523
1120,"Andresen & 18th St [nb]",-122.600082,45.637093,5947,2679,94.39844293475696,0.4505
4110,"Fourth Plain & 131st Ave [wb]",-122.538307,45.670979,1713,770,103.96779700058369,0.4495
908,"Covington Rd & 76th St [nb]",-122.575439,45.677158,2283,1026,91.71513878361797,0.4494
1017,"St Johns & 37th Ave [sb]",-122.633667,45.673981,2585,1160,100.19276072611225,0.4487
2687,"Van Mall Dr & Thurston Wy",-122.590729,45.65831,4468,2003,98.32624157878247,0.4483
1196,"Mill Plain & Rhododendron",-122.628555,45.62801,6489,2902,100.48830404931427,0.4472
2917,"NE 162nd Ave & 13th St",-122.505966,45.63208,2929,1309,100.33982343018096,0.4469
2106,"Mill Plain & 98th Ave",-122.57209,45.62096,6726,3004,105.14416217856105,0.4466
1305,"Ft Vancouver Wy 1200 Block",-122.66246,45.63007,2577,1151,95.89627282033378,0.4466
3422,"NE 76th St & 142nd Ave",-122.5271,45.67754,2274,1015,99.09301350307832,0.4464
534,"Columbia & 20 St [nb]",-122.673637,45.636871,1249,557,98.47531232265823,0.4460
2750,"NE 99th St & 26th Ave",-122.643494,45.693211,2592,1156,102.04800055439812,0.4460
2638,"W Main & 29th Ave [wb]",-122.567101,45.780602,81,36,100.56038282716052,0.4444
2381,"W Main St & 12th Ave",-122.54953,45.780609,2667,1183,87.71773104836898,0.4436
1356,"Hwy 99 & Ross St [sb]",-122.665245,45.662277,4675,2069,97.4548570066312,0.4426
643,"Grand & 32nd St [sb]",-122.641769,45.644032,1259,557,94.6258168514694,0.4424
2213,"Hwy 99 11200 Block",-122.651573,45.702179,2014,891,95.46732280734848,0.4424
2272,"NE 102nd Ave & Fourth Plain",-122.568359,45.662846,2280,1008,91.1669715315789,0.4421
801,"Main & 45th St [sb]",-122.666748,45.654221,7530,3328,99.12584936095637,0.4420
290,"NE 3rd Ave & 3rd Pl [wb]",-122.395142,45.588799,2668,1179,92.3585199096701,0.4419
3029,"NE 78th St & Andresen",-122.603241,45.678909,1643,724,109.34160139866108,0.4407
1233,"Mill Plain & 92nd Ave [wb]",-122.578911,45.622311,6418,2823,96.86786563197253,0.4399
3381,"NE 3rd Ave 2000 Block",-122.386833,45.58868,2689,1180,97.41937904313882,0.4388
4152,"Hazel Dell Ave & 94th St [nb]",-122.669151,45.690239,1214,532,90.09224981301483,0.4382
2013,"Broadway & 19th St [sb]",-122.670502,45.635342,7538,3301,75.04739231467221,0.4379
1047,"Burton 7700 Block [eb]",-122.593452,45.640301,3070,1344,95.16825865635192,0.4378
2312,"NE 3rd Ave 2100 Block",-122.385139,45.588402,2680,1173,114.81017697014909,0.4377
6021,"Mill Plain & 18000 Block [wb]",-122.487541,45.615501,2820,1232,101.20570151099284,0.4369
2962,"NW 99th St & 16th Ave",-122.688499,45.692902,1136,494,97.63702708362686,0.4349
3061,"Fruit Valley Rd & 27th St [nb]",-122.692513,45.64146,2714,1180,96.23659690456904,0.4348
3132,"Andresen & Gulf Dr",-122.60199,45.617588,2878,1246,98.20382933460708,0.4329
2062,"Evergreen Blvd 1200 Block [eb]",-122.658401,45.627522,2891,1247,89.13657888239352,0.4313
3013,"Hathaway Rd 1900 Block",-122.691628,45.723091,1205,517,88.13542215518679,0.4290
2647,"Ft Vancouver Wy & McLoughlin [nb]",-122.658333,45.632919,2607,1113,92.5915002194094,0.4269
6020,"Mill Plain & 18000 Block [eb]",-122.486832,45.615299,2732,1166,96.08443652672031,0.4268
3232,"NE 162nd Ave & 34th St [sb]",-122.506218,45.646191,3072,1310,96.48850649186194,0.4264
3104,"NE 39th St & 155th Ave",-122.512268,45.650398,2924,1246,100.89465019596436,0.4261
2489,"Hwy 99 & 122nd St [sb]",-122.6493,45.70916,2001,851,96.56189977861065,0.4253
849,"NE 117th Ave & 99th St [sb]",-122.552948,45.6931,2583,1094,95.18631013279126,0.4235
2961,"NW 99th St & 12th Ave [wb]",-122.683197,45.692902,1141,482,97.95987539000888,0.4224
3253,"NE 78th St 3300 Block",-122.635948,45.678661,1738,733,92.26891107767548,0.4217
3092,"NE 39th St & 157th Ave",-122.512009,45.650219,3058,1287,99.07296678678874,0.4209
2664,"E 33rd St & V St [eb]",-122.64785,45.64502,1257,527,90.13247540095469,0.4193
2138,"Mill Plain & 155th Ave",-122.515572,45.616886,6425,2693,94.80708265338515,0.4191
6090,"SE 34th Street & 189th Avenue [eb]",-122.479912,45.596584,2790,1167,90.3208068989248,0.4183
2846,"Lincoln & 41st St [sb]",-122.682579,45.651821,1212,506,93.37707775990106,0.4175
2993,"NE 78th St & 26th Ave",-122.643913,45.6786,1740,726,97.13948798793086,0.4172
1097,"NE 76th St & 137th Ave",-122.53228,45.677521,2284,952,95.5896645293343,0.4168
2275,"Fourth Plain 12500 Block",-122.543335,45.669559,1706,710,93.99883567233297,0.4162
3234,"NE 162nd Ave & 23rd St [nb]",-122.505997,45.639851,2913,1211,96.39748849776882,0.4157
1222,"Mill Plain & 123rd Ave",-122.545937,45.619942,6733,2798,93.70000281672331,0.4156
1217,"Mill Plain & 102nd Ave [eb]",-122.567497,45.620899,6745,2803,92.29618261378779,0.4156
